id,text,emotion
612748333656973312,"Fabulous day @britishmuseum with @sarahdawnscott ... Greek beauty, Australia, Napoleonic propaganda &amp; so much more! http://t.co/cMyh2JC6sO",happy
612258905545158656,What a delicate delight for the eyes this is #art @Bugglepuffbooks @MuseumModernArt @NationalGallery @mallgalleries  https://t.co/zox9yMvcaM,happy
614757505273602049,"Fab Indigenous Australia exhibition @britishmuseum, do visit before it closes! http://t.co/hHOgqL0jOB",happy
612290333217542144,@britishmuseum That was fascinating! Thank you for posting!,happy
613271142493736960,Fascinating mtg at @britishmuseum to meet with curators &amp; mgmt to discuss closer working links with schools &amp; museum resources. #history,happy
614537336957874180,Went to the Indigenous Australians exhibition @britishmuseum this evening - fascinating and fabulous - not too many dots,happy
611855413202526208,"Ancient roman wedding ring from the @britishmuseum .  See the clasped hands, just like in the novel Summer of Fire http://t.co/PvdKeYce4t",happy
612989269825576960,@Tate @NationalGallery @followthisguide one of my favorites also!,happy
615487799186300928,It makes my heart sing to see the #Elgin #marbles at the @britishmuseum #inspiration #art … http://t.co/QJocxENA0X http://t.co/Y1xzNTVtoq,happy
612664104013176832,"Had a great @IndianaJones tour of the @britishmuseum with @eustonchurch, now at @HTBChurch enjoying The Five service. http://t.co/uZkZgz0h6c",happy
612618971909607424,@britishmuseum nice one,happy
615477097583218688,@britishmuseum Thank you so much for your amazing 'Defining Beauty' exhibition. It's an aesthetic feast!,happy
614506703078486016,Because today wasn't perfect enough: gelato affogato @NationalGallery http://t.co/GgjcPMbTic,happy
614079021240983556,@britishmuseum how wonderfully unpopulated!,happy
612289515991003136,Lovely day @britishmuseum @ogeducation for #DiscoveryDay- thanks all #artseducation http://t.co/sEU6ITEMde,happy
615266818933063680,@ustvmad @tateliverpool @CruiseLpool @LivEchonews @scousescene fantastic!!,happy
611494172772724736,Here's me trying a spot of life drawing at (fabulous) @KettlesYard in Cambridge http://t.co/RQo4O4ybI3,happy
611308343668416513,Art museums can open up a whole new world to our children http://t.co/T9GPocIaj0 via @trekaroo @NationalGallery http://t.co/kNQU3gEC5d,happy
615466048377126916,"@britishmuseum, thanks a tonne! I also loved the podcast Neil MacG did on it - intriguing to say the least that a 'faery tale' was...real?!",happy
611524487511699456,"@britishmuseum Fascinating, thanks. What an odd place to exile anyone to!",happy
612078357430185985,.@cbcideas @thegetty @HaidaHeritage @NewCdnMedia @guardian @britishmuseum @morethanadodo: An important talk.Would love to visit Haida Gwaii,happy
615159457325170689,@fossildotty @cpdickenson @britishmuseum I've missed it too - will have to look for it next time ;),happy
613648062230216704,So excited! Less than a week until the #JacksonPollock exhibition starts at @tateliverpool #cantwait 🎨,happy
615087792155172866,@NationalGallery # Sooo #ROMANTIC!,happy
613298058911182848,Looking forward to Amelia Smith speaking in 'CDA innovation showcase' @NationalGallery @BirkbeckNews http://t.co/iBin9Vl65K #cdavalue,happy
613253157246894080,"The @britishmuseum #defining beauty exhibition was wonderful ,looking at the body in Greek art ,like being at home ! http://t.co/qAAGubc5Jf",happy
612247364074668032,Gloomy weather getting you down ☔️😞? Go to @kettlesyard for their last day before 2 yr refurb; instant feel good fun http://t.co/xSQ9K5NjBr,happy
614172410804346880,@britishmuseum Absolutely amazing space and venue for ShakespeareanTCS summer drinks party http://t.co/aysKxbMF82,happy
611798404755099648,@PamHartshorne @britishmuseum then it's a must to take the time to take it all in #enjoythemoment,happy
611887571300405248,"Art update! Ready for the new @ClassicCottages guests, hope they like them! #ElisabethClarke @Tate_StIves poster http://t.co/2T0iD9Za9R",happy
612668491926269952,Loved @britishmuseum's #IndigenousAustralia exhibit this aft although surprised that #PaulKeating 1992 speech didn't feature in timeline,happy|surprise
611618607202729984,@benfaster @britishmuseum yes a day is not enough... what is #Futureofmuseums? I have not heard of this,happy|surprise
610271175386624000,@appendixjournal @Steven_Strauss @FitzMuseum_UK Fascinating! Thanks for posting this!,happy
613104981273657344,View not bad from @NationalGallery café either! http://t.co/tk6oLR5758,happy
614797591944011777,"Summertime in Cambridge: #Running, flying, sitting around and ... singing. @FitzMuseum_UK http://t.co/eQhS4P5vtA",happy
615082528618188800,Inspiring architecture of the @britishmuseum Saw the Rosetta Stone &amp; many cool treasures!… https://t.co/5K9hDPwy5u,happy
612536109483094016,@CoppermillPoets @VestryHouse @WMGallery @britishmuseum @WalthamForestRR @WalthamForestCo  THANK YOU  SO  MUCH   💖 X http://t.co/mnSbBiIN9i,happy
612218937938456576,Great day so far! @kettlesyard @cabinet_curios @CambridgeNewsUK #CastleHill15 http://t.co/pq5uNXrBdK,happy
612343461111537664,@helena_bonett @Tate_StIves so good to see the film. I missed them rolling down the hill in real time... #materialhistories,happy
615492928815783936,"Spent the morning learning about #8mummies @britishmuseum. Fascinating and well-presented; a right balance of objects, info and interaction!",happy
612958298485207040,Jackson Pollock: Blind Spots opens @tateliverpool on 30 June. Can't wait. http://t.co/RGEJSnWgB9  #art #Liverpool,happy
614600805350539264,@NationalGallery @BMAGcurators Europa seems quite happy to be abducted by the bull (Zeus). :),happy
615491255452233728,JUST REALIZED I WILL BE ABLE TO SEE THE #8mummies EXHIBITION AT THE @britishmuseum I AM SO HAPPY,happy
613267675205214209,Working meeting at @britishmuseum &gt; what a great start to the day http://t.co/AGTGo7JwyM,happy
615059870610497536,@BBC_Culture @britishmuseum @CoppermillPoets such an  interesting article about cabinets of curiosities 💙 📝 📎 http://t.co/jO4gPHQ0pq,happy
613663425428881408,"Crumbs @NMMGreenwich with Dudley, and @britishmuseum posting Henry VIII, feel a bit threatened by my Museum tweets as a Catholic today :(",sad
610810978968711168,@PlymouthMuseum yes please!,happy
614704511836377088,"Take #AWalkontheWildSide today with a visit to the art gallery. FREE admission, prints from the @britishmuseum and so much more! #VisitKent",happy
613005728324919297,"Wellcome to Instagram, @NationalGallery (https://t.co/KHGP71ECet)! Just in time for #InstaMuseum tomorrow :D http://t.co/SRLXesHNVw",happy
611806366198571008,Cambridge-bound to fulfill my lifelong dream of seeing the @FitzMuseum_UK. And maybe a punt. #travel #England #cambridge,happy
615493466085158913,Looks interesting: upcoming Archaeology of Childhood (2016) exhibition at @MAACambridge: https://t.co/tqBQTkKIHP #histchild #twitterstorians,happy
612209189868433408,@britishmuseum @PerinSarosh. All the best to Camden Family Learning for today's event,happy
612890123332534272,The Barbara Hepworth studios are a must if you visit @Tate_StIves  https://t.co/nSnwq8gShS,happy
611903313626464256,Fantastic opening night @LeedsArtGallery for  Sir Terry Frost. Wonderful curation by @Tate_StIves http://t.co/EkKd3v27GV,happy
615184291182587904,@tateliverpool Really enjoyed the exhibition today. Now want to find out more :-),happy
614844439333371904,"@britishmuseum @compassiom Thank you for posting this, it's amazing! I have shared on social media.",happy
612570714428809216,@HerFaithness But she wouldn't mind!! Her St Ives garden is one of my favourite places ... @Tate_StIves @Tate,happy
613370360680026112,"@NationalGallery @pcs_union strikers raise £1,000 on @pplsassembly  protest http://t.co/SzmJN1zMF7 #reinstateCandy http://t.co/7vCMoHbV8W",angry
612601437965713412,"@NichollsJill I will! World Premiere was in Jan at @_TheWhitechapel , hopefully another screening soon!!",happy
611977825051111424,Clandestine Pics @Tate @NationalGallery @berwickstlondon Old Compton St Soho! http://t.co/zOpTyqACYC,happy
614918703868706816,Find great content producers on #Periscope like @britishmuseum http://t.co/9FJeQAZvXQ  @periscopeco @periscopetv http://t.co/w15caPQnk5,happy
612273731289903104,@britishmuseum very upset with your invigilators. Very rude  arrogant when enforcing the no drinking rule.,angry
612302224153268224,"#BingeThinking @britishmuseum - 3 exhibitions in 1 day.  #DefiningBeauty, #indigenousAustralia, #ancientLives - breathtaking",happy
614117746125766657,Wondrous day out in Liverpool with @redfolio &amp; Mindart. Peter Blake's Razzle Dazzle Ferry &amp; @tateliverpool Brilliant! http://t.co/bnwQ9XjTpt,happy
614085366392451072,@ArtDecoBiz @britishmuseum hahaha they are still seriously beautiful and in my head they smell so strong I can smell them from here 😍xx,happy
612251863061278720,Great to see @sufeamono on the panel @CircuitPHF #Circuit2015 @Tate today @tateliverpool  @TateCollectives http://t.co/INVy8z3dQC,happy
614767094345936896,@StephenXKing @profjoecain @britishmuseum I took this picture while I was in the archive. Coolest sea monster ever. http://t.co/EmdZUwFeBB,happy
615138422127226880,@NationalGallery really wonderful!!!,happy
614083015069814784,FYI .@NationalGallery @NGNotForSale #ReinstateCandy https://t.co/WD2pKLExET,angry
614113369411289088,Looking forward to Amelia Smith speaking in ‘CDA innovation showcase’ @NationalGallery @BirkbeckNews http://t.co/RrkDLpBC1S #cdavalue,happy
611159929219629056,A second day of inspiration for our AS artists @tateliverpool and @theBluecoat http://t.co/wKkfyT52CY,happy
613098099528105984,"Commercial, not collegial: Why are @BritishMuseum fees for art loans to Abu Dhabi not disclosed under UK's FOI law? http://t.co/PmcmRtHJT2",angry
612981553929580544,"Sad to see @kettlesyard closed, but knowing it'll be back, bigger and better, makes it a tiny bit better! http://t.co/NnTIQ2T6Ps",happy|sad
612003002547834880,Spent the evening @britishmuseum &amp; couldn't stop smiling altho was sorry the  Reading Room was closed. http://t.co/N5hKuRtbKS,happy|sad
615433713594318848,Looking forward to Glenn Ligon &amp; Jackson Pollock opening @tateliverpool tonight.,happy
611811366597472256,"Congratulations to our @artfund @NationalGallery trainee @HelenHillyard on a fantastic #Baroque redisplay @BM_AG! http://t.co/WcvdflCQbt""",happy
612963499405348864,@NationalGallery @Londoncraftweek how weird you should say that when I've been at #barberinstitute and took this pic http://t.co/P1iQcqQ8nY,surprise
613374136220557312,@britishmuseum Cod piece made of armor?,surprise
614073900511678464,@britishmuseum we would LOVE if you could attend our #DIY #poetry &amp; #illustration #bookLaunch this Sunday:) ThankYou http://t.co/7beOfBDR3o,happy
615498878452940800,A work of art ;) Enjoying my Jackson Pollock cupcake at @tateliverpool press view today. Tastes as… https://t.co/4JYr05uopk,happy
614069761329242112,"Excited for an evening of #Shakespeare @britishmuseum, a large canape recep @HRP_Events #Banqueting House &amp; our 2nd eve in a row @wabbey!",happy
613397404050526209,@britishmuseum @MangoBwoy That's awesome!,happy
611628716234571776,@britishmuseum thanks a visit is on the cards 😊,happy
612891468739555328,@BHL_valuer @ThelmaHulbert @HonitonTown @1815Project that's a treat! Didn't see names until closer look. Amazing textile survivor,happy
611955377031262208,@britishmuseum Looking forward to the sleep-over tomorrow! Not so much carting sleeping bags around London :(,happy
611494497525071872,Here's me trying a spot of life drawing at (fabulous) @KettlesYard in Cambridge http://t.co/cnq220VyIL,happy
612616944852836352,"@jubo85 @NationalGallery Hahaha! When you showed me and that woman eavesdropped, then we saw her go over to the spot right after.",happy
614042633095266304,Day dreaming about my date with these fine fellas at the @NationalGallery #AdventureswithTuck… https://t.co/FaxllnLya4,happy
612587645701648384,@britishmuseum @Cisthene1 @gabjamom1 pretty cool!,happy
611562795331649536,@louiseallain How lovely. What a thoughtful young woman (?). Amazing the grace with which many bear their disabilities ... @britishmuseum,happy
610371460117471232,New gallery exhibit is a hit with visitors @ThelmaHulbert http://t.co/jFt5kraeAg,happy
614441973559201792,@britishmuseum preciosas y muy representativas....,happy
611828494910287872,Excited about Castle Hill Open Day tomorrow @kettlesyard Loads of great stuff for families and all free too! http://t.co/0pL86Vvhl3,happy
614403664522924032,@MUSEOSCOLIMA @britishmuseum Thank you very much!!,happy
612992275853869057,TATE: This is also one of our favourites from the @NationalGallery  http://t.co/2PmXFDgtcA (via Twitter … http://t.co/21PDZRwqCe,happy
610756005908086784,People who &lt;3 &amp; care about paintings VS cheap temporary contracts and unknowledgable staff @NationalGallery? #AskTheGallery,angry
610749127190822913,@NationalGallery #AskTheGallery Will you recommend trustees end oil sponsorship &amp; making ppl complicit in climate change to see public art?,angry
613641359656923137,@britishmuseum It's wonderful!!!,happy
611878874159443968,I remember how the experience of @KettlesYard is defined by pairs of chairs throughout. Peaceful but sociable. http://t.co/3Zp1mFktMq,happy
615499699106222080,We are looking forward to the unveiling of the #JacksonPollock exhibition @tateliverpool tonight #CorporateSupporter #Liverpool #Culture,happy
613101397266010112,Lovely to sketch @NationalGallery w @CBarlowMarrs as part of Julie Jackson's @NEACDrawSchool wksp http://t.co/cDMjgIl05D,happy
615276014797737984,@HistoryNeedsYou @britishmuseum I love this. Wow! Really interesting.,happy
612695623247261697,@CuratorialCats don't be messing with Curatorial Kittygods Sekhmet and Bastet @britishmuseum http://t.co/P4cRrpo6kd,happy
615269067260346368,The new wing of @britishmuseum by night ... stunning http://t.co/BF8LesKOqV,happy
612273896184745984,@britishmuseum if no drinks are permitted in museum them this should clearly be displayed at entrance,angry
611444042187046912,Calling all art teachers: Great opportunity to see forthcoming exhibitions @tateliverpool http://t.co/BI1cKPyaDA #art #Liverpool,happy
612238441422524417,@NationalGallery #LoveArt,happy
612319303229173761,Fantastic afternoon exploring the @britishmuseum http://t.co/LAZvL5bRgu,happy
611903114015338496,Fantastic opening night @LeedsArtGallery for  Sir Terry Frost. Wonderful curation by @Tate_StIves http://t.co/xcy0yw1dz0,happy
614756788701937664,"""radiant, and certainly worth another look"" - @guideguardian on Jackson Pollock's late works @tateliverpool: http://t.co/9FsUhJ5JxB",happy
613333504580022272,Our events team has been visiting @_TheWhitechapel today in preparation for our forthcoming event! @PositiveAcademy http://t.co/wJR1rLRij2,happy
612590714774495232,"@britishmuseum Longest day, yet it has neither the earliest sunrise nor the latest sunset!",happy
612274798647971840,Huge East London art wander today: @IMTgallery @MaureenPaley @approachgallery @_TheWhitechapel. Keeping art local!,happy
612968408854999040,Indigenous Australia @britishmuseum is really worth a look http://t.co/HGdFYLGaw4,happy
610861916030898177,Delighted that our work has been selected for the Evolver Prize 2015 @SimonEvolver and looking forward to the show @ThelmaHulbert,happy
613272229116182528,@britishmuseum happily profit from displaying artefacts unethically obtained from countries that were under oppression and invasion,disgust|angry
611856886875488256,@NationalGallery Looks like my kind of party!!!  I'm there!,happy
614909922946469888,Capital day with @KMHyland @britishmuseum being reminded of everything we used to know 'bout statues &amp; vases! #DefiningBeauty #SusanWoodford,happy
610482985935196160,"Thank you Andrew Nairn, Director of @kettlesyard, for sharing his insights with students today http://t.co/oxcyO5TsEo",happy
613364759761653760,Incredible innovation on the part of the @britishmuseum by using #3DPrinting to uncover the past. #history #tech https://t.co/wq3U7YLdd4,happy
610431855763058688,"@_TheWhitechapel @andersenemily  A glorious site, a darkroom ready for use with film",happy
614479602518523905,@Godchecker @rickygervais @xeni @GSpellchecker @Ratatosk4 @britishmuseum @TalesofBritain @ChuckWendig amen!,happy
613721691747971072,"@pastellpumpkin @Tate_StIves St Ives, beautiful whatever the weather, booking now for October http://t.co/zPUqz21cy3",happy
611567144980103168,@MuseeArmee @britishmuseum @CFontainebleau    ...phénoménal....merci!,happy
614407283385200640,Thank you for my book @NationalGallery I won in the @twitter prize draw :-) http://t.co/41oqgYo2DB,happy
612993110147211264,@jennarbrown1 @britishmuseum Beautiful exhibit in a fabulous space! Tad ashamed of the time it took us to remember the Oedipus Trilogy names,happy|sad
613698028730494976,".@NationalGallery Beautiful! RT ""Our immerisive new exhibition #Soundscapes opens on 8 July http://t.co/dF6fC1rK5f""",happy
611668623770419200,"@ambergib @sloop @Tate_StIves @VisitCornwall @VisitBritainPR great pub, very fond holiday memories",happy
612618771304476672,@bombuspolaris @NationalGallery one of my proudest moments,happy
612964052684439552,"Very good, unobtrusive use of technology in revamped @britishmuseum #WaddestonBequest, esp Palmer Cup: http://t.co/fSS9IraeGQ",happy
614419247658352640,The sun is out! Time to do some holiday planning? @CamUnivMuseums  Summer at the Museums programme ready for browsing http://t.co/X6U4TBxVpo,happy
611558842921455616,For art enthusiasts this should not be missed. I love every minutes in this… (at @nationalgallery) [pic] — https://t.co/wtlGh06tZR,happy
614128970720772096,@AmyYiannitsarou @britishmuseum @acropolismuseum @GreekReporter It is a lovely museum.,happy
612963521488359424,Congratulations to @kettlesyard on their last day before a thrilling renovation. Delighted have shared some of the journey with them!,happy
614920968318906368,"Truly lovely evening at #DefiningBeauty at the @britishmuseum with @HeidiNiMhurchu - thanks for everything, you're a superstar!!",happy
615473720283529216,@FL_FLAMIN @_TheWhitechapel Thanks for a great afternoon on Saturday - fascinating films and conversation #TheArtistsPresent,happy
613781258867449856,Great to be at the @RAMMuseum tonight to hear about #defeatingdepression. Lots of personal stories &amp; hope for the future! #timetochange,happy
614050739099435008,This afternoon is going to be a good one @britishmuseum http://t.co/vkEnByhOKW,happy
614138547713536000,Had such a wonderful morning @Tremenheere thank you for having us! From @Tate_StIves Learning Team #Cornwall http://t.co/VHlRKk2aOP,happy
612298592485834754,@britishmuseum So enjoyed the demonstration. It must take years to master this beautiful artistry.,happy
610533481937043456,"#AskTheGallery Dr Penny, facing public outcry and a petition with nearly 45,000 signatures, will you halt privatisation at @NationalGallery?",angry
611912833530507264,I was there in May and it was a stunning exhibition. // @britishmuseum,happy
614662401108103168,Perfect weather for this weekend's Armed Forces Day #plymouth http://t.co/1VadEiiW3j http://t.co/m909A2rIVF @PlymouthMuseum: @PlymHoe,happy
610526433946009600,@7Stories @plymlibraries @PlymouthMuseum That looks amazing! I'll be there with Cece and Fifi (Beau is 12 so probs a bit old :) ),happy
614399010456121344,Solidarity to those striking at the National Gallery. @NationalGallery NO TO PRIVATIZATION #TUCLGBT15,angry
615161251031855105,Hedge bindweed out in force in Peckham. The same plant grows around St Helen on this amazing pendant @britishmuseum http://t.co/Yp0tW86pNW,happy
611699778498506752,"@Thejadelord @PearlLamFineArt @NYAcademyofArt @NationalGallery thank you so much, David!",happy
610779573228318720,Lots of questions about privatisation and sacking of our rep on @NationalGallery's #AskTheGallery. V disappointing they weren't addressed.,sad
612587082922340352,@britishmuseum @yaidunohannji Love it! Surely the Royals had/have way too much money :),happy
611589912886800384,@Hatchards @britishmuseum I have been enjoying the British Library Crime Classics series that I bought at Hatchards.,happy
612341092646801408,Workshop @britishmuseum today on Manchu Money was more than great. Money does not stink. Thank you @HelenWangLondon http://t.co/RslFqwdb4a,happy
612589523348926464,@britishmuseum the longest day then new beginnings and big positive changes in the coming days,happy
610836176677793792,"@PeterWiles @evolver @ThelmaHulbert thank you, that looks great!",happy
611161397691609088,@_TheWhitechapel The National Gallery loved our training! We can help with your accessibility too! http://t.co/CGGJdvumzT,happy
611985433824731136,@judrop1948 @Colin_Macaulay @Duck_Di @DuncanSalkeld @NottArchaeology @AidanBaker @britishmuseum - thank you!,happy
613636375875821568,@nationalgallery Piero della Francesca! One of my favourite pieces ever.,happy
614718105282060288,"Since a few of these were included, it would be nice to see more - it felt like a concessionary nod &gt; @foxvertebrae @britishmuseum",sad
613993430658744320,Really enjoyed early morning visit to #definingbeauty @britishmuseum lots of works I'd over even seen in books BMImages_com,happy
611815858873237504,@langham_press supporting this great event for the 3rd year -  Sat 20th June 12pm to 5pm @kettlesyard  https://t.co/cZDtW8PtAP,happy
610818896329879552,Studio work done off to the @_TheWhitechapel - JOY! http://t.co/8evwKeUlfS,happy
615589447330099200,"@johnrobb77 Looking forward to Jackson Pollock @tateliverpool Blind Spots. Never Mind the Pollocks, Dripping Not Pouring.",happy
610479100126478336,and a fav from @NationalGallery for the birfday boy:  http://t.co/1L7VJ6ykmu,happy
614734340359102464,Thankfully able to view #definingbeauty @britishmuseum statuary from all sides. 3-D is often neglected in displays.    #callipygian,happy
613705937698856960,@johnpaulstonard @britishmuseum it should work - the link is ok on my browser. Perhaps it's the X-rated content...,disgust
614470496231510016,#PedagooFriday trip to @NationalGallery being given a 10/10 by students plus they loved my treasure hunt resource http://t.co/t9CHEVc0sc,happy
611542841106505729,@GordonRamsayGRP @britishmuseum That looks amazing! #GetInMyWellie,happy
614140496181612544,Off to @NationalGallery with 30 @stockleyacademy KS3 tomorrow hope they don't forget to bring water with their pack lunch! #hotWeather,happy
612027314923286528,"Enchanted by @kettlesyard in Cambridge, which is now my favourite art gallery &amp; my favourite house http://t.co/4DHOVRej2U",happy
613287223614640128,Terry Frost soft sculptures looking fantastic @LeedsArtGallery @Tate_StIves http://t.co/OAhc1n2epi,happy
613024046402375680,@NationalGallery I love this idea. I am going to suggest it to @BerndtArell some day!,happy
613705797550374912,James Richards extraordinary instln @_TheWhitechapel is a brilliantly obliquely piece of critical interpretation. Sonic art theory. Lush,happy
611270050599694336,@FitzMuseum_UK @AllSoulsCon @V_and_A stunning!,happy
614422844609556480,So cool to play w/ these today! Thanks to the v clever @LabbyTheRat &amp; Informatics Lab team for coming to @RAMMuseum http://t.co/8zibXocFul,happy
610850484337967104,@ExeterLiving @ThelmaHulbert Thank you!,happy
615236444613967872,#Pollock #Ligon &amp; #Bratescu Great time to visit @tateliverpool. Thanks for a lovely day.,happy
614147448429244416,Stunning! Congratulations to all who have made @RAMMuseum a home for learning and investigating the past.  Prince A. https://t.co/ULnswtveWI,happy
610403310726705152,Happy #MuseumMonday @ldnfilmmuseum @MuseeAirEspace @PlymouthMuseum @CAHCCCPA @NEAMuseum @HstrySiteLocatr @thebakken @NimitzMuseum @YuffyMOH,happy
613387463684423680,@britishmuseum hmmmm...is it a teapot?? 😊,surprise
614733525380632576,"""How paintings sound"". Nice concept. Looking forward to going to this @NationalGallery http://t.co/0IdAQKqcAw #soundscapes #audio #art",happy
610894249719009280,@tateliverpool Really really looking forward to this!,happy
613028522811109376,Can't beat the view over @NationalGallery rooftop &amp; dome from @NPGLondon restaurant! http://t.co/S1BltfGPcG,happy
614123199664685056,"@NationalGallery perfect choice for today, thank you💙",happy
615595240179822593,Just seen one of my fave conservation teams @RAMMuseum On bbc2 well done team :),happy
612180052323762176,"@britishmuseum @SenderosP Priceless, stunning 'The Rosetta Stone' helped the hieroglyphs of ancient Egypt to be deciphered! *WoW*",happy
613792422372470785,"Great to hear from Penny promoting the great work already occurring with MH @RAMMuseum ""Collections &amp; Identities"" #DefeatingDepression",happy
613399676109262849,"@britishmuseum @aroberts_andrew @Storify I loved this, learned a lot!",happy
613344886616629248,A treat for a Tuesday afternoon. Visiting #IndigenousAustralia at @britishmuseum. 'Enduring civilisation' in both senses of word,happy
610582483999006721,@HuffPostGreen help us&amp; RT ! Shell sponsors @NationalGallery where we work &amp; they want to privatise us! #ShellNo https://t.co/mRw2vTAhsi,angry
611572476712103936,@Male_Art_Model @TPGallery @britishmuseum @royalacademy @VarianViciss will be looking forward to updates :),happy
613386771313917956,@NationalGallery :) http://t.co/VzSJhocyqJ,happy
614886205335990272,@AidenTruss @britishmuseum @RiaSarantaridou agreed - lovely day with ARS!! Next cultural outing to be planned soon!,happy
614391014967672832,Year 4 @britishmuseum checking out some Ancient Egypt artefacts! #schooltrip #learning #funtimes http://t.co/KQS8fVNHAc,happy
614055958713630720,Seriously sweet location &amp; building @Tate_StIves http://t.co/HgWu7oi5V1,happy
611849650518290432,@psframes I finally saw the frames! @NationalGallery #sansovino Beautiful.,happy
610609791073931266,A few of my loves from today. Thank you @NationalGallery for sharing art with the public. It's a #beautifulthing. http://t.co/z8iba7LX1g,happy
611859875048615936,Sculpture from the Parthenon @britishmuseum w/ @kboyceq &amp; zada_beda Wow! https://t.co/YNU2CxV4VJ,happy
611585808269737985,A big shout out &amp; huge congratulations to @HelenHillyard for the newly displayed Baroque Galleries @BM_AG @NationalGallery @artfund #launch,happy
612192936340647936,@Tate_StIves plus rocking an amazing dress!,happy
610375384702562304,During your tenure @NationalGallery really improved environmental performance &amp; achieved Carbon Trust Standard. What's next? #AskTheGallery,happy
613741905910845440,"@WeesyT no problem, I am enjoying the amazing @britishmuseum at least for another 10 minutes :)",happy
612652312641847296,Had to snap @britishmuseum You ridiculous pretty. That caged glass ceiling thing you got going on def… https://t.co/ixVZzpkhcs,happy
613278040223817736,Re-housing the Inuit art was a big hit with our @CamUnivMuseums work experience students https://t.co/vUw9npPBfS,happy
613435619642089473,".@FitzMuseum_UK is the most brilliant museum! And Friends of the Museum are v. nice too...thanks, Sarah and Jane!",happy
610261969484935168,@appendixjournal @MartinPribble @FitzMuseum_UK So the Swiss Army knife is really a Roman army knife? I'm going to engrave SPQR on mine.,surprise
613772376019480577,I had sneak preview of other delights delegates to @SWFed conference can sample @devonportguildhall @PlymouthMuseum http://t.co/MipVuwpNzP,happy
612686916006322176,@NationalGallery Make a great BBC4 TV documentary.,happy
615466078441996288,Went to this lovely show @FitzMuseum_uk last week. Now the late-running catalogue has made an appearance. http://t.co/5MukWUBdWJ,happy
611153920891723776,@kettlesyard We are happy to! Looks like a good event :),happy
610780184019603456,@NationalGallery This is one of my favourites; have a copy from the NG framed &amp; hanging right next to me.,happy
614507426260328448,@WaddesdonManor on the Tube thanks to @britishmuseum. Completely thrilling!! http://t.co/QESBnOpe1s,happy
612587290095960064,Makeway for Noddy! Enjoying new #EnidBlyton exhibition  @PlymouthMuseum #SevenStories http://t.co/lojsVz1wCz,happy
612193346543583232,Setting up at St Peters Cambridge for #CastleHill open day. Looks to be a great day! @kettlesyard @VisitCambs http://t.co/vUcWmdAbna,happy
613392241260929024,@ThelmaHulbert @LisaLooly @DrawntoDevon @MooseAllain @DavidSmithArt @roshvarosha I knew that working only in graphite would one day pay off,happy
614477433597784064,#PieroDellaFrancesca fascine tous les visiteurs de la @NationalGallery http://t.co/A7JtcL4N73,happy
613007107370131456,"Today's fun, taking a #museumselfie whilst @maustinpics photographed me in @RAMMuseum's #socialfabric exhibition! http://t.co/7dE7Uoadqp",happy
613341524722626560,"Excited to have a FLASH Residency at @Studio44AD this Summer, starting next month! @FringeArtsBath @CreativeBath @bathnes @ICIABath",happy
615448572776026112,"Had the most amazing morning at the #emptyNG event, such a privilege! Big thanks to @londonlivindoll and the @NationalGallery for having us😍",happy
611890410248663040,.@Tate_StIves curated a superb show of paintings by Terry Frost now on @LeedsArtGallery http://t.co/aVpZGl2MMq #terryfrost #leeds #painting,happy
611831585395109888,The new Waddesdon Collection room at @britishmuseum is quite something. I haven't seen so much bling since Vienna!,happy|surprise
611878778420240384,"@tateliverpool I'm trying to book the members curator talk or guided tour for pollock, but the links don't work. Are they sold out?",sad
611666528262594560,A new look at ancient Egyptian textiles http://t.co/UJQ8z84c2E via @britishmuseum,happy
613945435993018368,"Looking forward to a workshop @britishmuseum on working with older ppl, exploring diversity &amp; sustainable partnerships #agefriendlymuseums 😊",happy
615138030123372544,@OptimoPrincipi @britishmuseum that one looks so real,surprise
611978176709939200,Little bit excited about this tomorrow. It's a BIG weekend for @kettlesyard and friends.  #CastleHill15  https://t.co/WwdLeSc4RN,happy
615076368053895168,Today @LouieJamesKeen and I are off to look at some mummies at @britishmuseum #happysuday,happy
615133709587640320,Enjoyed the excellent artist talk by Glen Ligon. @tateliverpool,happy
611524286122192896,@britishmuseum Did Napoleon really say Britain was a nation of shopkeepers?,surprise
614762285408628736,@tarbosaur @profjoecain @britishmuseum yes mermaid wonderfully scary  for the kids - but now seems to have gone last time we looked,sad
611255639327789056,We popped to @FitzMuseum_UK at lunch today to see this lovely exhibition! Highly recommended! #MOOi #cambridge https://t.co/B7XttaxXx3,happy
614085210595061760,Unmissable! @TheCassArt Summer Show opens tonight. En route via @_TheWhitechapel http://t.co/jiu97u6zce http://t.co/BIrGcex54y,happy
610750211791716353,@FitzMuseum_UK  It's beautiful - the colours are so lush and vibrant!,happy
610382802379522048,It's amazing &amp; uplifting to visit @NationalGallery in #London. Art is the way to purify the soul @GreatestCapital https://t.co/FtvPHYJAxt,happy
615469299147350016,"@lisaj2108 @classarch @FitzMuseum_UK the Herakles one? Yes, found it very  interesting!",happy
614390469657804800,"Lost in the exquisite crosshatching of this Hendrik Goltzius silverpoint self-portrait @britishmuseum, on view @ngadc http://t.co/KvakpZhVbb",happy
613000556886495233,Loving the Monets at @NationalGallery in London.  #inspiration #creativity http://t.co/JvGPYMudFB,happy
613295707315937280,@britishmuseum wonderful ....gorgeous,happy
